date,time,source_mac,source_ip,source_port,dest_mac,dest_ip,dest_port,protocol,good,allowed
03/16/2018,11:38:24,e8:53:23:d8:54:63:26:68,181.120.172.239,65001,4c:a5:35:49:71:e6:52:70,246.62.109.235,40083,TCP,0,1
08/22/2018,05:41:24,6e:ee:cc:b3:c5:58:4a:26,148.121.94.6,48113,8a:3e:43:99:c4:15:ef:ca,133.210.122.94,55411,TCP,1,1
07/06/2018,12:48:24,2c:c2:2c:53:22:49:7f:87,239.15.106.231,147,71:ec:54:8d:6f:f0:17:21,48.76.230.77,13868,TCP,1,1
09/29/2018,18:16:24,1d:4b:bb:36:48:88:8e:93,100.145.46.176,16424,e8:60:3b:9b:34:b5:bc:a2,97.173.230.175,56312,TCP,0,0
12/25/2018,11:48:24,f3:48:db:ed:10:ab:d6:aa,126.92.244.32,34515,e7:9d:85:f9:bd:9c:62:b5,227.135.113.58,49093,TCP,1,1
08/12/2018,01:47:24,07:1c:a2:24:9c:81:02:47,184.95.167.218,44243,6f:4b:df:3b:2b:0d:a5:22,9.243.171.249,41780,UDP,1,1
09/28/2018,13:44:24,fe:e2:84:ad:e3:64:0e:d7,79.229.48.41,17916,4d:c3:34:59:91:36:31:46,158.186.93.74,2780,TCP,0,0
05/12/2018,13:47:24,44:cd:de:fa:5d:4a:58:9f,216.47.233.204,43682,40:31:51:f7:c1:37:2d:d2,174.81.131.138,2769,UDP,0,1
07/12/2018,11:10:24,32:71:7f:eb:e8:c4:1f:fb,172.7.162.119,57768,a6:96:1b:ef:54:bc:a9:c6,225.214.207.219,5470,TCP,1,0
11/17/2018,04:08:24,17:77:a9:dd:cd:ed:6e:5f,115.124.23.122,50243,a5:8b:18:28:47:b3:28:04,249.184.46.250,32812,TCP,0,0
06/21/2018,00:07:24,f5:74:e8:7b:e5:93:ac:db,49.193.173.216,5881,80:1f:e0:8b:bb:8b:84:8c,106.28.219.234,7495,TCP,0,0
07/13/2018,21:30:24,c6:b7:29:0b:dd:51:72:45,190.134.44.60,49475,c1:e7:5f:7f:35:59:33:90,232.248.44.158,63240,TCP,1,0
03/26/2018,15:14:24,62:3f:d6:19:81:0d:42:c0,124.175.194.243,63120,31:27:79:13:56:08:93:e2,197.202.156.177,365,UDP,1,1
06/30/2018,17:23:24,86:ec:2a:89:f8:ea:57:72,10.77.120.186,50997,35:3f:92:0e:6d:94:7b:5b,128.49.154.229,25213,TCP,1,1
09/24/2018,12:38:25,ec:83:c0:a1:94:89:75:ea,205.126.205.244,1187,ec:7d:07:c4:03:07:25:89,171.96.128.157,21441,TCP,0,0
06/16/2018,06:48:25,42:ce:cc:76:23:5a:e6:2b,151.67.74.203,2142,d5:9d:58:7f:8f:f1:33:00,204.189.92.99,25231,UDP,1,0
07/09/2018,06:53:25,38:34:b5:37:c6:50:d2:bd,174.229.115.107,1617,d7:29:9d:d2:cc:c8:ec:38,196.237.60.250,6086,TCP,1,0
06/17/2018,00:33:25,94:69:02:7d:aa:56:a8:47,169.49.47.2,21597,d9:35:db:d6:47:7a:e9:2c,171.163.15.188,42189,TCP,1,0
07/03/2018,14:42:25,6b:07:84:1a:ad:a2:e2:ec,113.155.78.86,7060,42:e1:aa:78:e6:26:1e:a9,228.78.191.239,27650,UDP,0,0
03/20/2018,11:40:25,bc:c4:d7:46:56:6a:e1:2e,160.20.82.70,55488,83:1e:4a:04:af:4f:61:0a,154.34.61.86,48251,UDP,1,0
07/25/2018,22:37:25,1e:cc:94:be:17:1c:fd:ff,182.228.40.38,21817,c5:68:cf:68:fe:3e:98:20,62.46.192.236,42077,UDP,0,1
08/01/2018,19:53:25,2a:c0:df:87:91:d2:74:7b,66.67.250.175,55603,d9:ab:42:84:2b:c9:61:ed,155.18.76.164,14740,UDP,0,0
09/29/2018,14:26:25,9a:87:67:ba:c5:fe:89:2a,102.127.154.187,14821,d2:87:d7:1d:2f:b0:bd:e6,16.65.162.238,14864,TCP,1,0
11/02/2018,20:48:25,ad:49:67:5b:c4:8f:c1:46,86.122.171.117,57235,b1:13:ba:67:44:31:62:77,132.238.252.122,10475,TCP,0,1
10/13/2018,03:34:25,b4:d9:d1:15:ec:d3:6f:b1,237.227.232.246,40772,72:f6:8e:81:07:5a:ec:be,199.129.240.241,43221,TCP,0,1
02/26/2018,02:58:25,32:df:c2:ef:79:3a:02:2c,232.112.235.239,37205,96:be:c2:b1:f3:f8:82:f3,209.218.59.128,42046,UDP,0,1
10/02/2018,20:53:25,11:71:c2:c0:9f:46:b7:3c,25.74.196.212,33049,b5:17:a4:d5:9c:84:67:5f,190.156.168.223,64013,TCP,1,1
09/06/2018,09:22:25,73:0f:b2:10:18:d4:b9:9a,12.2.127.184,62855,69:19:e6:86:7a:93:7e:78,167.61.185.172,23263,TCP,1,1
06/23/2018,06:42:25,14:fa:b0:4f:f8:7c:03:b0,126.239.237.148,56187,d1:d9:37:aa:4c:da:de:fe,175.130.80.165,3638,UDP,1,0
07/03/2018,02:48:25,98:5c:23:c6:48:45:43:47,165.210.72.184,43876,71:25:6f:3b:ac:31:35:07,71.242.87.146,39725,TCP,0,0
08/07/2018,21:21:25,04:30:4d:69:ed:67:60:a3,124.236.21.119,57937,d4:fe:9f:19:4c:4d:9c:3e,105.28.123.86,5016,UDP,1,1
08/15/2018,03:34:25,5c:96:95:b0:a3:4a:74:68,186.214.187.65,13430,fc:33:f6:99:66:b9:d4:c6,106.185.92.237,59394,TCP,1,1
12/11/2018,00:58:25,c1:7d:f6:2b:3c:73:ba:f0,40.73.149.254,56192,ca:7c:d1:19:b3:83:fc:ba,201.113.166.123,56577,UDP,1,0
07/03/2018,01:44:25,90:63:5f:44:40:b8:4f:4e,17.49.135.95,9530,34:d6:40:c6:4b:b0:74:b9,84.92.68.184,19560,TCP,1,0
08/08/2018,21:50:25,b0:54:9f:a7:56:1f:72:cc,11.53.202.155,30857,d9:99:c1:8f:b1:5f:74:2d,140.165.61.156,42248,UDP,1,1
10/22/2018,03:24:25,f4:3a:a4:33:75:50:2a:29,67.192.179.100,19100,8f:2f:b1:89:06:a1:e6:d0,201.142.121.242,36666,TCP,1,0
10/02/2018,05:36:25,70:5a:f3:b5:89:00:dd:d8,15.130.75.247,14828,d1:ec:ae:df:53:ee:dd:03,5.170.121.153,2036,TCP,1,1
12/14/2018,14:04:25,c8:b0:62:00:c3:c9:ec:52,180.42.153.148,19621,3b:49:c8:ce:98:e2:68:2a,47.41.71.54,27369,UDP,1,0
10/08/2018,08:31:25,ce:62:27:ff:cd:f7:8e:8a,245.236.43.161,25116,41:ca:6a:fe:a3:ec:06:69,204.224.223.250,27886,UDP,1,1
05/25/2018,15:33:25,30:11:93:74:dc:6f:c8:12,173.182.161.171,12857,cb:a3:5a:37:90:91:2d:b2,67.131.40.99,24617,UDP,0,0
09/10/2018,00:52:25,f6:16:fe:ee:f2:a1:13:59,235.138.236.111,8157,3a:3e:1f:a4:2c:94:0f:9f,20.247.51.27,32105,UDP,1,1
07/30/2018,18:13:25,69:0a:e0:8b:e8:48:97:77,146.77.137.77,29145,ef:c2:d1:90:63:71:d7:29,29.241.19.16,936,TCP,1,0
10/04/2018,18:37:25,51:df:10:b2:a5:84:df:06,2.144.46.140,57513,49:f9:a0:68:77:8f:74:cd,165.250.53.81,30723,UDP,0,0
10/19/2018,06:04:25,75:f7:89:81:49:3e:a3:9f,150.100.102.126,24259,c4:b8:54:7f:d1:14:51:fd,154.35.44.142,47319,TCP,1,1
11/07/2018,18:02:25,6c:12:88:de:2e:d1:df:60,150.107.78.24,31575,8a:63:16:54:b3:ad:67:66,76.179.68.86,2590,TCP,0,0
09/21/2018,14:11:25,a3:a5:fd:33:71:e1:c9:3f,211.152.155.36,16998,52:72:aa:86:13:88:22:fd,32.112.165.14,63224,TCP,1,0
02/13/2018,02:16:25,ef:8a:a6:bc:48:5f:1d:18,130.167.236.107,1514,83:a5:59:5d:e8:fc:bd:f4,71.231.13.186,14371,TCP,0,0
03/25/2018,05:12:25,63:2b:08:97:49:b2:c7:2a,81.123.109.59,31498,0b:9a:a6:ff:b8:9e:41:d8,113.237.85.227,19035,TCP,0,0
07/16/2018,21:04:25,ba:4f:fb:e5:ac:45:b4:ab,249.22.228.188,60842,f1:7e:29:7b:e5:f4:1f:9f,11.166.163.158,16286,TCP,0,1
11/30/2018,17:49:25,03:36:f5:63:0c:90:ae:69,112.143.183.113,63345,e4:e5:7f:0b:3b:a0:4c:20,229.1.32.184,55249,TCP,0,1
02/01/2018,02:18:25,da:46:35:32:f5:a4:4c:5d,245.91.230.201,62125,de:a1:9e:f0:12:40:c1:52,232.211.241.102,40315,UDP,1,1
09/19/2018,06:21:25,d0:8c:fd:81:c5:57:f8:8a,28.94.32.131,45508,b2:61:22:28:98:9b:06:ac,155.23.40.32,25627,UDP,1,1
08/03/2018,09:18:25,19:10:c5:e6:3f:64:a3:12,58.144.149.41,58225,63:c4:cd:f1:39:1b:e6:27,244.105.173.228,64107,TCP,0,0
04/22/2018,16:53:25,76:c1:9f:05:e5:60:b6:07,109.116.30.84,22906,9a:36:37:86:90:be:2d:6b,4.219.47.183,46965,TCP,0,0
03/24/2018,14:14:25,c0:08:42:69:27:f4:de:7e,249.204.65.175,46013,82:b9:16:37:87:96:0e:19,25.212.222.48,21359,TCP,1,0
11/21/2018,21:34:25,77:71:28:b4:03:8b:d5:4d,169.206.222.102,33928,ff:1e:30:ce:2d:bb:be:b1,106.208.247.250,12311,TCP,0,0
12/17/2018,11:11:25,37:ae:0c:4d:d1:f2:53:dd,153.1.231.28,53703,6c:42:4c:9f:f8:c4:6e:f5,40.51.167.223,23985,TCP,0,1
10/27/2018,20:21:25,e6:a4:f9:83:77:7d:fe:64,202.248.48.26,57384,5d:8d:14:4d:97:6e:0a:6d,46.23.254.80,35003,UDP,1,1
08/26/2018,17:58:25,a1:6b:d2:97:3b:99:d1:b7,208.237.161.26,12398,da:0c:7e:d4:b2:b4:61:8f,198.239.233.121,27698,TCP,0,1
02/01/2018,07:48:25,7d:49:05:3f:90:e0:34:8a,234.132.205.13,57934,51:d5:0c:1c:de:13:3e:e1,115.138.60.253,21220,TCP,1,0
11/09/2018,08:02:25,2b:ee:f3:ab:77:ea:7a:49,29.96.244.151,18820,5a:6c:dd:94:32:b7:3a:53,105.136.116.82,3367,TCP,1,1
12/29/2018,11:47:25,04:39:11:71:55:6f:2c:ec,236.64.167.65,11946,47:72:ed:4d:a8:9c:bb:85,213.221.253.107,44948,TCP,1,0
04/25/2018,20:57:25,4c:0b:d8:2f:99:44:f9:9f,10.42.81.107,23187,ca:02:7b:e7:a6:f1:07:8c,85.182.90.19,6722,TCP,1,1
08/13/2018,17:35:26,a5:e6:0a:c3:80:61:85:39,149.71.7.39,33394,2c:84:9b:8d:d8:8d:af:34,234.170.247.37,9652,UDP,1,1
09/02/2018,16:23:26,f3:57:cf:58:34:f6:0d:bb,188.196.55.66,41252,46:97:9c:3d:ab:ec:fb:a3,249.239.35.169,43775,TCP,0,0
02/20/2018,00:08:26,19:85:0f:fd:15:0a:e5:89,12.18.173.202,55331,8e:6a:30:d7:5c:b0:e6:1f,175.9.204.205,55699,UDP,1,0
04/28/2018,13:27:26,40:ea:1c:99:1d:5b:fa:ad,19.164.52.26,9252,45:dd:3b:79:19:fe:23:ca,148.30.210.167,28408,UDP,1,0
08/17/2018,16:34:26,e7:72:95:fb:dd:36:cd:86,83.120.64.40,1448,0b:6a:db:c3:d7:f5:9e:70,130.53.200.34,58067,UDP,0,0
03/05/2018,06:26:26,28:d4:4b:90:8f:a4:20:c1,154.82.170.152,37885,45:9f:f0:7f:97:ce:22:c8,21.26.230.138,34297,UDP,1,1
03/17/2018,19:31:26,f9:f7:d5:a0:7d:e9:23:9f,171.111.26.33,11529,6f:d7:8c:b9:4b:75:97:d2,44.86.151.144,46337,UDP,0,0
06/27/2018,18:31:26,67:2c:61:be:96:ec:93:9d,46.99.182.62,53856,bf:60:b4:c8:d7:0b:e4:84,88.86.95.41,63426,UDP,0,0
05/12/2018,05:13:26,d0:56:e2:19:bc:9b:26:b2,246.127.221.72,11497,6d:fa:e3:0b:dd:f0:9a:e7,35.19.222.230,61066,UDP,1,0
06/02/2018,13:31:26,7b:ca:10:39:e4:dc:73:d9,239.188.163.85,20557,fb:2f:8c:c6:be:f1:68:9d,211.180.67.98,65461,TCP,0,1
09/24/2018,19:40:26,f6:76:b0:96:a7:be:81:c6,123.161.241.183,8601,b0:66:ab:17:eb:24:b0:79,222.49.159.210,50309,TCP,1,1
03/12/2018,19:15:26,c8:54:d7:3f:b2:66:6b:2f,159.34.196.228,12646,f6:2e:69:a6:2c:14:52:1c,158.214.51.27,47402,UDP,1,1
09/07/2018,17:23:26,74:78:dc:c5:62:27:35:eb,4.173.92.223,23702,b9:32:e8:34:b2:8f:d4:7f,84.207.203.28,33384,TCP,0,1
12/25/2018,04:25:26,78:aa:e6:52:f1:f8:88:2f,237.73.195.126,52872,49:f9:16:cf:d5:0f:96:90,243.27.250.24,33401,TCP,0,1
11/01/2018,07:48:26,4e:5b:5f:2d:f6:ca:28:1b,215.40.79.121,43586,69:f5:bc:fa:5e:26:37:cc,240.35.56.172,63017,UDP,1,1
09/19/2018,01:20:26,5f:f2:ae:03:8c:71:17:46,133.65.163.243,22445,37:d5:d1:94:27:49:68:96,78.219.69.151,42598,TCP,1,0
08/10/2018,14:15:26,32:7f:21:44:4e:63:60:6d,168.234.71.150,33514,5a:d7:5a:76:0e:da:e4:59,176.43.29.29,65189,UDP,0,0
06/24/2018,16:54:26,1a:88:42:84:6b:d0:78:84,26.159.239.210,1735,a4:ee:95:f8:13:de:4e:5e,186.227.118.141,28597,UDP,0,0
06/12/2018,09:05:26,75:9a:db:2d:eb:fc:3c:ad,115.235.227.215,57569,f8:24:6f:61:df:ff:76:2c,48.206.83.242,43230,UDP,0,0
07/20/2018,20:49:26,11:de:5f:46:21:ab:48:91,206.42.9.180,48496,b4:18:35:63:01:a4:86:63,193.165.241.34,62733,TCP,0,1
07/09/2018,02:22:26,2d:ea:57:e0:00:7b:a5:39,34.247.106.75,42613,8f:72:02:31:dc:6f:6e:ea,193.188.225.97,42538,TCP,0,1
02/14/2018,13:47:26,5f:46:23:6f:4f:22:aa:c8,113.57.32.245,58455,8a:39:82:42:c5:0d:00:4f,205.177.241.71,46712,TCP,1,0
09/25/2018,08:19:26,24:a5:f3:5f:b9:8e:80:0b,145.41.123.245,58190,39:2a:1e:f3:0b:0a:2d:f5,137.111.84.150,39514,TCP,1,0
09/02/2018,02:54:26,42:c7:9e:ab:69:43:b6:1f,174.40.22.92,56705,5f:fd:4f:a9:4c:fd:da:77,176.199.86.66,47337,UDP,1,0
03/09/2018,07:35:26,57:51:77:ac:02:9e:c7:7d,206.180.65.162,24049,96:29:1a:d8:a6:e4:de:f6,26.73.12.154,60284,TCP,1,0
03/29/2018,13:49:26,34:3b:ef:aa:b6:27:c6:24,194.111.31.36,38682,69:db:c5:e8:b5:e0:74:87,15.94.169.146,35322,UDP,0,1
04/26/2018,18:56:26,2b:3e:3d:5e:61:c5:8e:04,32.157.176.185,17004,f2:b3:dd:58:5d:6c:87:f8,155.40.222.193,63489,TCP,1,0
09/23/2018,01:12:26,05:56:24:a2:c1:f2:8f:89,179.78.232.175,42977,79:7a:fe:86:68:e0:b9:9b,59.187.172.59,8779,UDP,1,1
09/26/2018,01:37:26,47:7a:ad:b1:4f:44:ba:e2,200.136.30.214,46124,95:b4:21:a7:25:6e:78:c4,147.23.103.128,21874,UDP,1,0
05/13/2018,01:12:26,e3:ba:c4:19:be:b8:01:7a,250.26.60.100,52216,95:c4:4c:52:54:82:e1:86,174.58.245.50,41005,TCP,0,0
08/23/2018,06:42:26,e9:24:0e:c8:49:5f:b7:98,42.21.240.82,40004,79:b7:4a:d8:4b:58:11:38,188.215.161.135,63564,UDP,1,1
12/17/2018,15:19:26,4c:16:b6:5f:3d:83:12:77,199.95.195.10,20344,fb:ef:fd:74:48:bc:ea:0b,158.46.153.209,57085,TCP,1,1
03/01/2018,02:55:26,a6:74:1f:5d:a5:14:03:e8,9.150.147.66,37731,13:28:2a:a6:d1:ae:15:6d,199.113.150.246,17489,TCP,0,0
07/23/2018,10:29:26,4d:8e:d0:9f:fd:18:ed:45,21.177.180.178,55445,ab:9a:d1:1d:de:47:e4:fe,215.131.123.254,15086,UDP,0,1
08/24/2018,08:08:26,85:c4:7c:dd:d9:a9:5c:77,131.190.232.228,47446,22:d1:8a:1f:db:f8:f0:0b,43.67.31.224,14046,UDP,0,0
02/07/2018,05:07:26,d5:be:eb:3e:90:57:e8:8d,251.2.66.20,6051,ca:31:6e:f1:45:0e:2f:bf,121.110.224.199,47892,UDP,1,1
09/21/2018,04:34:26,74:28:8a:98:47:d2:c6:94,188.247.94.161,29772,19:5c:3d:58:23:b0:d6:05,68.124.117.137,38292,TCP,0,0
04/07/2018,05:05:26,91:f2:d2:ad:57:74:a7:83,62.217.10.145,59877,a4:3e:41:cb:7a:65:8c:0a,23.32.52.219,44637,TCP,0,1
07/16/2018,13:39:26,71:e7:7b:af:b5:cc:d1:18,244.74.175.28,357,e0:72:88:22:2c:90:90:03,154.208.139.192,47925,TCP,0,1
09/12/2018,07:31:26,c9:9e:cc:17:12:dc:77:18,97.140.132.161,63303,ed:fa:2c:3e:2a:cc:82:34,5.161.138.213,39143,UDP,1,0
11/12/2018,19:08:26,f0:ed:bb:99:07:78:81:02,47.105.44.78,20228,2e:3d:eb:51:61:10:55:85,147.68.60.213,64457,UDP,0,0
11/06/2018,13:04:26,57:31:59:61:94:19:fb:42,128.180.54.248,53775,5c:28:4e:94:6d:77:7f:38,10.139.55.178,35780,UDP,1,0
05/08/2018,21:24:26,19:9a:a3:53:8e:22:73:5b,100.95.212.206,310,ff:22:a9:d5:40:9a:53:0c,198.78.41.64,10192,UDP,0,0
08/21/2018,13:53:26,ee:7c:cc:ab:df:88:08:77,84.240.210.124,19249,93:f2:d6:a3:93:f0:93:f8,130.197.148.123,32461,TCP,0,0
06/24/2018,21:21:27,44:89:bd:fc:ff:75:a3:00,44.216.115.57,11584,54:63:e2:7d:1d:70:a1:24,35.27.116.92,50522,UDP,0,0
10/04/2018,09:24:27,5a:30:45:a4:41:61:0c:7c,136.159.155.231,38323,bc:92:13:a7:26:15:f8:76,61.146.179.22,15529,TCP,0,0
08/05/2018,11:10:27,82:8e:b2:74:85:72:50:8f,75.205.150.125,51313,20:fc:2b:2a:92:17:78:5d,71.191.172.161,65091,TCP,1,1
08/16/2018,11:03:27,01:44:79:f2:78:94:31:c4,232.239.193.114,17952,a8:c4:b1:f5:38:0f:0e:60,141.43.3.126,61633,UDP,1,0
02/20/2018,19:29:27,3d:da:46:64:ab:c0:19:27,250.230.90.219,43762,01:6d:2c:c6:cd:da:f7:37,61.48.142.94,61675,UDP,1,1
09/24/2018,19:32:27,d5:bd:10:76:e4:f0:ed:21,91.16.111.141,51174,d8:03:38:4c:1f:6b:08:4f,93.1.178.246,14502,TCP,0,1
10/14/2018,04:06:27,27:13:43:3b:4c:71:87:96,216.140.124.140,64544,8b:7d:ea:2a:c1:03:ab:56,108.250.224.206,59724,TCP,0,1
12/29/2018,13:30:27,c0:f9:56:f4:68:ee:22:5d,132.6.228.13,26022,68:23:aa:d0:ff:7d:ef:18,165.21.55.112,46988,UDP,0,1
03/02/2018,03:27:27,ee:be:5a:7a:44:be:fa:12,90.218.134.18,4601,72:f7:98:00:a9:01:3a:97,22.217.245.153,20372,TCP,0,0
05/11/2018,07:15:27,9c:20:62:ae:2d:0d:5f:13,105.163.49.173,18335,0f:2f:3d:5b:55:c8:e3:01,3.141.251.133,44362,UDP,0,0
03/11/2018,20:27:27,38:a9:fb:dc:1d:9b:b2:ba,33.180.129.161,43145,96:1f:0d:36:5b:58:dd:c0,134.169.245.26,37500,TCP,0,0
10/01/2018,09:42:27,01:ef:f6:bd:ca:d5:ec:9b,245.6.21.222,40062,8f:7c:3d:c7:41:00:a9:11,3.59.119.72,53419,UDP,1,1
11/02/2018,15:01:27,d8:85:36:31:e4:ba:1d:db,51.187.25.111,31683,59:4d:73:a3:86:cf:23:3f,186.98.251.26,64382,UDP,0,1
09/05/2018,16:14:27,00:47:5e:cf:0e:18:0f:22,148.18.154.165,63773,d4:d2:b6:92:d5:e0:be:9d,166.203.80.120,1579,UDP,0,1
07/30/2018,00:04:27,9a:47:7b:9d:29:83:3f:f0,30.40.223.253,4630,09:14:8d:9a:a6:24:7f:4e,187.158.245.13,15358,UDP,0,0
10/19/2018,15:34:27,bb:e6:72:80:c8:5d:94:a1,60.207.32.159,19413,a9:ac:1b:00:46:18:8c:a1,120.75.239.93,11787,TCP,0,0
06/11/2018,18:15:27,13:34:7d:d3:c7:d8:b4:f9,159.232.184.57,43013,a2:75:ef:02:6f:d9:c3:af,217.63.122.228,17947,UDP,1,1
03/19/2018,04:37:27,b4:f3:81:b8:4b:8f:e0:3e,149.213.210.88,21573,49:1d:25:0b:33:f4:6f:0e,25.117.221.99,31542,UDP,0,0
05/17/2018,05:03:27,fc:88:56:30:d6:b5:29:07,147.47.124.68,65097,00:44:50:96:01:33:99:a1,254.120.245.2,56939,TCP,1,0
03/24/2018,22:15:27,31:54:8f:9e:ee:90:7b:67,233.252.163.175,5050,71:dd:7d:a7:d0:fe:1f:c2,111.232.79.234,16480,UDP,1,0
02/01/2018,18:09:27,a1:27:85:0c:58:e4:8a:ad,227.139.100.138,33154,9c:02:86:f1:bd:db:de:ec,164.245.150.184,37590,TCP,0,1
07/14/2018,01:53:27,cf:10:9e:37:55:4c:34:5c,80.142.229.13,32823,22:b2:a9:5c:f5:96:b9:c3,21.173.130.10,47318,UDP,0,1
04/26/2018,16:53:27,15:09:d5:8b:85:b3:14:49,247.138.30.98,27655,b6:a6:be:34:82:80:eb:3e,118.118.56.2,63347,TCP,1,1
07/13/2018,20:03:27,5a:e9:0a:5c:49:0b:0f:3b,126.63.14.78,7895,83:f3:04:19:69:83:5c:f6,187.253.78.8,46746,UDP,0,0
08/22/2018,15:20:27,b0:ba:36:8d:1e:71:8d:76,194.151.126.175,52323,75:29:69:c4:2f:c8:ae:e5,105.30.22.1,62695,TCP,0,0
12/16/2018,13:41:27,75:76:7b:db:72:75:09:f1,20.193.184.104,19689,37:7c:2b:2a:f7:2f:34:71,86.206.208.73,18289,TCP,0,0
12/18/2018,05:42:27,ae:59:86:bc:66:5d:fc:db,11.26.226.97,60296,47:9f:1a:88:21:eb:0a:37,148.34.215.54,54938,UDP,0,1
04/21/2018,05:48:27,45:f1:b0:2a:04:9a:7b:2d,82.37.246.71,23968,23:34:da:8b:e7:01:47:ec,232.46.43.35,53733,TCP,1,0
12/14/2018,08:51:27,da:63:6b:80:8d:fb:c9:59,222.67.137.232,8339,0e:40:aa:56:fe:1c:20:e9,201.207.100.160,34347,UDP,0,1
08/02/2018,09:45:27,d5:f2:e5:74:a4:92:0a:2d,152.66.16.186,54835,71:ef:fb:bf:8a:ae:93:a0,233.96.180.136,50319,TCP,0,0
03/09/2018,02:42:27,a4:53:4c:5f:86:d3:d7:98,245.122.1.17,45426,21:b1:44:63:32:9b:ea:04,1.138.180.82,54162,TCP,0,1
11/14/2018,22:22:27,32:da:16:34:58:70:15:2a,252.110.211.61,45609,bc:0a:a0:c1:86:68:30:fb,235.28.177.198,32121,TCP,1,1
10/01/2018,00:51:27,88:f5:d4:2a:7f:41:cf:cc,64.96.253.132,55359,21:f8:db:da:d9:c6:40:7f,209.26.175.117,58477,TCP,1,0
06/06/2018,17:06:27,e8:13:d3:66:5e:9b:cc:92,5.89.254.106,1438,9a:41:f2:49:11:31:82:c7,95.192.234.155,53142,TCP,0,0
08/08/2018,04:27:27,40:d0:85:f3:c8:7c:12:9e,100.42.104.121,11690,b6:99:c5:be:11:ad:07:dd,223.205.115.88,4921,TCP,0,0
05/12/2018,02:26:27,66:45:cc:11:40:85:56:ee,53.166.229.217,8079,fc:a9:b4:f9:95:91:53:10,134.245.108.109,44150,UDP,1,1
08/15/2018,02:45:27,4b:c2:c8:f0:d4:7e:2f:69,75.97.246.89,45724,53:df:ac:b8:7c:df:9e:03,234.126.44.141,28765,TCP,1,0
10/06/2018,05:41:27,ef:a6:02:10:e8:ba:9d:85,181.126.126.79,43861,42:c1:cc:c4:37:f3:85:b9,104.153.71.150,5449,UDP,1,0
11/05/2018,05:27:27,eb:cd:05:92:ed:a8:41:cc,25.174.183.178,47779,f7:2a:29:ea:40:69:2f:4e,171.28.77.101,35344,UDP,0,0
09/15/2018,09:51:27,38:ac:e2:39:06:c8:b0:fa,177.196.230.46,2286,f0:2f:9d:fd:6f:11:75:ff,180.79.161.31,63924,UDP,1,1
09/21/2018,17:54:27,57:c5:2c:94:86:91:79:11,100.4.196.62,49351,4d:e1:c1:92:35:27:2f:6a,161.222.190.119,65093,UDP,1,1
11/08/2018,18:03:27,6d:3c:9e:7e:55:07:19:70,222.154.219.27,5871,34:e9:fa:ec:3f:02:a0:4d,137.20.119.18,20954,TCP,0,1
08/07/2018,20:43:27,a8:9b:31:c0:26:41:fd:3f,84.215.159.80,54517,82:b1:7e:e5:2b:c6:a9:c3,177.76.58.154,42151,UDP,0,1
05/17/2018,10:03:27,62:1f:1e:f8:03:98:2c:7d,227.216.206.128,42073,7a:a3:43:83:c6:08:e3:25,84.172.64.172,47689,TCP,1,0
09/02/2018,03:39:27,5b:36:9d:00:17:43:7e:38,141.12.167.28,32353,76:16:61:a4:43:f4:37:68,46.101.155.198,30798,TCP,0,0
04/17/2018,22:21:27,ad:98:7d:95:e8:c5:38:01,116.227.95.57,43843,dd:a2:2e:ae:93:de:e4:82,26.121.155.77,33643,TCP,1,1
03/28/2018,22:41:27,fb:a0:e4:a0:b1:6c:1a:44,182.223.138.59,54177,47:ab:64:20:69:30:01:e8,77.105.86.163,28814,UDP,1,1
04/11/2018,18:30:27,91:51:c7:69:4b:9c:4c:86,21.19.40.229,26528,f6:de:93:8e:c6:39:6f:77,136.96.25.147,62370,UDP,1,0
08/16/2018,07:29:27,d7:65:e6:79:80:36:31:40,119.135.66.188,52290,56:15:b8:27:15:de:ae:74,124.73.116.11,56267,UDP,1,1
08/16/2018,03:27:27,6f:db:21:14:bb:65:7b:bd,167.11.31.154,56848,7f:64:65:af:af:dd:99:b2,121.39.209.105,12207,TCP,1,0
09/11/2018,03:44:28,84:f8:46:e2:e2:1c:0e:de,145.207.209.119,21043,3f:9e:a0:d9:96:44:a6:27,245.186.205.7,49749,TCP,0,1
12/03/2018,03:16:28,50:b4:ab:58:d9:2a:df:0e,230.38.219.104,59571,7e:94:48:df:ae:14:14:1a,218.214.221.188,24286,UDP,1,1
09/08/2018,04:16:28,64:7e:1a:6a:8e:98:9e:2c,33.81.172.73,46887,33:8f:dd:42:cf:f1:c9:91,247.245.161.57,8508,UDP,0,1
09/04/2018,22:31:28,1d:f7:e4:c0:97:ed:22:f3,61.117.140.243,54279,d3:a2:cd:28:9d:20:4a:b7,135.121.16.221,26652,UDP,0,0
09/21/2018,22:17:28,1e:2e:2d:0c:13:48:84:c2,155.112.189.66,14822,09:05:a0:71:4c:fc:bb:6f,215.4.247.245,14129,TCP,1,0
09/14/2018,15:42:28,08:d6:7f:7f:83:88:8f:b3,234.240.121.169,320,56:f3:a5:4e:6e:7d:27:0c,228.13.196.10,28855,UDP,0,1
02/10/2018,15:25:28,68:71:fa:82:f3:b1:05:7e,183.47.196.231,14757,1f:0c:b2:c2:7d:bb:28:b6,34.4.200.44,23161,TCP,0,0
03/10/2018,21:19:28,13:7c:39:53:38:10:08:93,182.133.201.8,57941,32:a6:fe:8c:e2:4f:d6:66,133.142.241.84,46151,TCP,0,0
